participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decisions,player.decisions_initial,player.decisions_final,player.show_ai,player.points,player.decisions_result,player.subsession_id,player.group_id,player.payoff,group.id_in_subsession,group.subsession_id,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,6hcajpuo,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 17:02:38.184925+00:00,1,,,490,8,"{""1334596"":""Reject"",""1438057"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Reject"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1534293"":""Approve"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Reject"",""1438057"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Reject"",""3158207"":""Reject"",""3235599"":""Reject""}",,10,"{""1438057"": 0, ""1534293"": -10, ""1470353"": 0, ""3158207"": 0, ""1529432"": 0, ""1334596"": 10, ""3235599"": 0, ""1857226"": 0, ""1625556"": 0, ""1439480"": 10}",121,121,10,1,121,1,q3ns6r3n,sep26-1pm-8subj,,,,,0
9,5kc9mshq,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},121,121,0,1,121,1,q3ns6r3n,sep26-1pm-8subj,,,,,0
10,26ysev35,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},121,121,0,1,121,1,q3ns6r3n,sep26-1pm-8subj,,,,,0
1,yttx4da8,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:47:18.920060+00:00,1,,,390,1,"{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Approve"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}",,0,"{""3154245"": 0, ""1227988"": 0, ""1683861"": 10, ""2175528"": 0, ""1531491"": 0, ""1347768"": 0, ""1325134"": -10, ""1866661"": 0, ""3105437"": 10, ""1508178"": -10}",122,122,0,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
2,y5gqpa5x,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:49:12.167623+00:00,1,,,420,2,"{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}",,10,"{""3154245"": 0, ""1227988"": 0, ""1683861"": 10, ""2175528"": 0, ""1531491"": 0, ""1347768"": 0, ""1325134"": -10, ""1866661"": 0, ""3105437"": 0, ""1508178"": 10}",122,122,10,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
3,bnr3861w,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:48:16.140620+00:00,1,,,530,3,"{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Approve""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Approve""}",{},,70,"{""3154245"": 10, ""1227988"": 10, ""1683861"": 10, ""2175528"": 0, ""1531491"": 10, ""1347768"": 10, ""1325134"": -10, ""1866661"": 10, ""3105437"": 10, ""1508178"": 10}",122,122,70,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
4,0t57vjf8,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:49:35.858255+00:00,1,,,450,4,"{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Approve"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Approve"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Approve"",""3154245"":""Reject""}",,50,"{""3154245"": 0, ""1227988"": 10, ""1683861"": 10, ""2175528"": 10, ""1531491"": 10, ""1347768"": 10, ""1325134"": -10, ""1866661"": 10, ""3105437"": 10, ""1508178"": -10}",122,122,50,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
5,yvlzrd8z,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:47:46.585849+00:00,1,,,510,5,"{""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Approve"",""1866661"":""Reject"",""2175528"":""Approve"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Approve"",""1866661"":""Reject"",""2175528"":""Approve"",""3105437"":""Reject"",""3154245"":""Reject""}",{},,20,"{""3154245"": 0, ""1683861"": -10, ""2175528"": 10, ""1531491"": 10, ""1347768"": 10, ""1325134"": -10, ""1866661"": 0, ""3105437"": 0, ""1508178"": 10}",122,122,20,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
6,6xu38i8j,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:48:42.557824+00:00,1,,,540,6,"{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}",{},,30,"{""3154245"": 0, ""1227988"": 0, ""1683861"": 10, ""2175528"": 0, ""1531491"": 10, ""1347768"": 10, ""1325134"": -10, ""1866661"": 0, ""3105437"": 0, ""1508178"": 10}",122,122,30,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
7,h4uwx9d5,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 17:03:31.214207+00:00,1,,,430,7,"{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}",,30,"{""3154245"": 0, ""1227988"": 0, ""1683861"": 10, ""2175528"": 0, ""1531491"": 10, ""1347768"": 0, ""1325134"": -10, ""1866661"": 0, ""3105437"": 10, ""1508178"": 10}",122,122,30,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
8,6hcajpuo,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 17:02:38.184925+00:00,1,,,490,8,"{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Approve""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Approve""}",{},,40,"{""3154245"": 10, ""1227988"": 10, ""1683861"": 10, ""2175528"": 0, ""1531491"": 0, ""1347768"": 0, ""1325134"": -10, ""1866661"": 0, ""3105437"": 10, ""1508178"": 10}",122,122,40,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
9,5kc9mshq,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},122,122,0,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
10,26ysev35,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},122,122,0,1,122,2,q3ns6r3n,sep26-1pm-8subj,,,,,0
1,yttx4da8,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:47:18.920060+00:00,1,,,390,1,"{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject"",""3235332"":""Approve""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject"",""3235332"":""Approve""}",,60,"{""3198607"": 0, ""3235332"": 10, ""1530989"": -10, ""3161131"": 10, ""2215152"": 0, ""3155823"": 10, ""2485187"": 10, ""3155053"": 10, ""2794690"": 10, ""1358466"": 10}",123,123,60,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
2,y5gqpa5x,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:49:12.167623+00:00,1,,,420,2,"{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject"",""3235332"":""Approve""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Reject"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Reject"",""3235332"":""Approve""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject"",""3235332"":""Approve""}",,50,"{""3198607"": 0, ""3235332"": 10, ""1530989"": -10, ""3161131"": 10, ""2215152"": 0, ""3155823"": 10, ""2485187"": 10, ""3155053"": 10, ""2794690"": 0, ""1358466"": 10}",123,123,50,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
3,bnr3861w,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:48:16.140620+00:00,1,,,530,3,"{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Approve"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Approve"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Approve""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Approve"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Approve"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Approve""}",{},,30,"{""3198607"": 0, ""3235332"": 10, ""1530989"": -10, ""3161131"": -10, ""2215152"": 10, ""3155823"": 10, ""2485187"": 10, ""3155053"": -10, ""2794690"": 10, ""1358466"": 10}",123,123,30,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
4,0t57vjf8,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:49:35.858255+00:00,1,,,450,4,"{""1358466"":""Approve"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Approve"",""3235332"":""Approve""}","{""1358466"":""Approve"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Approve"",""3235332"":""Approve""}",{},,50,"{""3198607"": 10, ""3235332"": 10, ""1530989"": 10, ""3161131"": -10, ""2215152"": 0, ""3155823"": 10, ""2485187"": 10, ""3155053"": 10, ""2794690"": 10, ""1358466"": -10}",123,123,50,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
5,yvlzrd8z,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:47:46.585849+00:00,1,,,510,5,"{""1358466"":""Reject"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Reject"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Approve""}","{""1358466"":""Reject"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Reject"",""3198607"":""Reject""}",,70,"{""3198607"": 0, ""1530989"": 10, ""3161131"": 10, ""2215152"": 0, ""3155823"": 10, ""2485187"": 10, ""3155053"": 10, ""2794690"": 10, ""1358466"": 10}",123,123,70,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
6,6xu38i8j,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:48:42.557824+00:00,1,,,540,6,"{""1358466"":""Reject"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Approve""}","{""1358466"":""Approve"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Approve""}","{""1358466"":""Reject"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Approve""}",,70,"{""3198607"": 10, ""3235332"": 10, ""1530989"": 10, ""3161131"": 10, ""2215152"": 0, ""3155823"": 0, ""2485187"": 10, ""3155053"": 10, ""2794690"": 0, ""1358466"": 10}",123,123,70,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
7,h4uwx9d5,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 17:03:31.214207+00:00,1,,,430,7,"{""1358466"":""Approve"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Reject"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Reject""}","{""1358466"":""Approve"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3198607"":""Approve"",""3235332"":""Reject""}","{""1358466"":""Approve"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Reject"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Reject""}",,10,"{""3198607"": 10, ""3235332"": 0, ""1530989"": -10, ""3161131"": 10, ""2215152"": 0, ""3155823"": 0, ""2485187"": 0, ""3155053"": 10, ""2794690"": 0, ""1358466"": -10}",123,123,10,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
8,6hcajpuo,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 17:02:38.184925+00:00,1,,,490,8,"{""1358466"":""Approve"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Approve""}","{""1358466"":""Approve"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Reject"",""3235332"":""Reject""}","{""1358466"":""Approve"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Approve"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Approve""}",,20,"{""3198607"": 0, ""3235332"": 10, ""1530989"": -10, ""3161131"": -10, ""2215152"": 0, ""3155823"": 10, ""2485187"": 10, ""3155053"": 10, ""2794690"": 10, ""1358466"": -10}",123,123,20,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
9,5kc9mshq,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},123,123,0,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
10,26ysev35,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},123,123,0,1,123,3,q3ns6r3n,sep26-1pm-8subj,,,,,0
1,yttx4da8,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:47:18.920060+00:00,1,,,390,1,"{""1282615"":""Approve"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Approve"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Approve"",""1677240"":""Reject"",""1687729"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2905247"":""Reject"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Approve"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Approve"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Approve"",""3163768"":""Approve""}",,0,"{""1282615"": -10, ""2383131"": 10, ""2905247"": 0, ""1687729"": 0, ""2309025"": 0, ""1816424"": -10, ""3163768"": 10, ""3159632"": -10, ""1677240"": 0, ""2836762"": 10}",124,124,0,1,124,4,q3ns6r3n,sep26-1pm-8subj,,,,,0
2,y5gqpa5x,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:49:12.167623+00:00,1,,,420,2,"{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}",,60,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 0, ""1687729"": 0, ""2309025"": 0, ""1816424"": 10, ""3163768"": 10, ""3159632"": 10, ""1677240"": 0, ""2836762"": 10}",124,124,60,1,124,4,q3ns6r3n,sep26-1pm-8subj,,,,,0
3,bnr3861w,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:48:16.140620+00:00,1,,,530,3,"{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Approve"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}",,70,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 10, ""1687729"": 0, ""2309025"": 10, ""1816424"": 10, ""3163768"": 10, ""3159632"": -10, ""1677240"": 10, ""2836762"": 10}",124,124,70,1,124,4,q3ns6r3n,sep26-1pm-8subj,,,,,0
4,0t57vjf8,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:49:35.858255+00:00,1,,,450,4,"{""1282615"":""Approve"",""1677240"":""Approve"",""1687729"":""Approve"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Approve"",""1677240"":""Approve"",""1687729"":""Approve"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}",{},,40,"{""1282615"": -10, ""2383131"": 10, ""2905247"": 10, ""1687729"": 10, ""2309025"": 10, ""1816424"": 10, ""3163768"": 10, ""3159632"": -10, ""1677240"": 10, ""2836762"": -10}",124,124,40,1,124,4,q3ns6r3n,sep26-1pm-8subj,,,,,0
5,yvlzrd8z,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-26 16:47:46.585849+00:00,1,,,510,5,"{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Reject"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1687729"":""Reject"",""1816424"":""Reject"",""2383131"":""Reject"",""2905247"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Approve"",""2383131"":""Reject"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}",,40,"{""1282615"": 10, ""2383131"": 0, ""2905247"": 10, ""1687729"": 0, ""2309025"": 10, ""1816424"": 10, ""3163768"": 10, ""3159632"": -10, ""1677240"": 10, ""2836762"": -10}",124,124,40,1,124,4,q3ns6r3n,sep26-1pm-8subj,,,,,0
